2,213252366494017; 0,004700087326871438
2,6858367565636723; 0,015848800765708493
3,120096633797389; 0,038208333138775696
3,4984890158956956; 0,0760735049238731
3,8263082693338095; 0,13019033215700493
3,746740489373103; 0,09608067149613408
4,047651366315414; 0,20518465322610902
4,356979330724642; 0,29611605834928456
4,195213430969816; 0,2411816868102996
4,680995666519397; 0,372841877091573
5,005358099660653; 0,4343570988260297
5,39201805517219; 0,4964162430449215
5,798482922370591; 0,5436514926875542
6,2639757099482045; 0,5722550683601083
6,766542162032038; 0,5945263771162239
7,146454724057867; 0,6129382360282913
7,82639757099482; 0,6531780065129958
8,289337381675299; 0,667608709931687
8,752277192355777; 0,6805005478473991
9,170501225868254; 0,7027085141217881
9,420037412695876; 0,7624470877188194
9,87384025342871; 0,7968139106723959
10,19211137327154; 0,8452485204938051
10,45279189465651; 0,8851233214040295
10,874773556502436; 0,9308031540376147
11,309698160385782; 0,9634190461404073
11,777460260760847; 0,9912424674642226
12,253259510626897; 0,9983021844033857
12,716199321307375; 0,9830700087033631
13,08200443956829; 0,9925769227160124
